planet_name,aliases,period_days,period_err_days,t0_bjd_tdb,t0_err_days,duration_hours,duration_err_hours,depth_ppt,depth_err_ppt,rp_rs,rp_rs_err,model_depth_ppt,a_rs,a_rs_err,inclination_deg,inclination_err_deg,ecc,ecc_err,omega_deg,omega_err_deg,stellar_teff_k,stellar_teff_err_k,stellar_logg,stellar_logg_err,stellar_feh,stellar_feh_err,ra_deg,dec_deg,time_reference,source,notes
"TOI-1180 b",TOI1180b;TOI1180,9.686760378,6.5735E-06,2459950.32735,0.00047999999999999996,2.749,0.042300000000000004,1.669,0.039160999999999994,0.0385,0.0018,1.48225,27.314892,4.6174845,89.20777,0.92958,0,,90,,4738,139,4.587,0.029500000000000002,0.067,0.0875,214.5557741,82.1937642,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1181 b",TOI1181b;TOI1181,2.103189,4.000000000000001E-06,2459481.51696,0.00056,4.1218716,0.0060072500000000004,7.1419999999999995,2.07988,0.07947,0.000435,6.3154809,3.976,0.0635,87,1.3,0.011,0.0075,90,,6054,81,4.02,0.02,0.38,0.06,297.2158166,64.3543506,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1184 b",TOI1184b;TOI1184,5.748433803,2.659E-06,2459960.5115,0.00035,1.8879,0.03185,1.041,0.0319505,0.0318,0.00155,1.0112400000000001,22.892695,3.4652845,89.00938,0.9844999999999999,0,,90,,4534,128,4.612,0.025,0.017,0.0895,272.2045196,60.6787845,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1194 b",TOI1194b;TOI1194,2.3106446,5.4E-07,2458684.92352,0.00014,1.6276453,0.011176249999999999,6.717,0.078,0.08317792,0.0005725999999999999,6.9185663755264,7.65,0.38,83.98,0.5,0,,90,,5394,64,4.463,0.022,0.348,0.057,167.8214811,69.9647749,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1199 b",TOI1199b;TOI1199,3.671463,3E-06,2459420.5376,0.0004,2.149,0.22,4.34,0.0007706,0.0663,0.0012,4.39569,,,,,0.03,0.029,57,97,5710,40,4.19,0.03,0.44,0.04,166.8806581,61.3525723,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1201 b",TOI1201b;TOI1201,2.4919863,3.05E-06,2459169.23222,0.00053,1.747,0.0935,2.0939594,0.1343484,0.04383,0.00103,1.9210689,12.23,0.36,88.11,0.41000000000000003,0,,90,,3476,51,4.8,0.04,0.05,0.16,42.2476999,-14.5372835,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1203 b",TOI1203b;TOI1203,4.1572888,4.95E-06,2458545.8916,0.0012499999999999998,1.911,0.027,0.13971240000000001,0.0079194,0.01182,0.000335,0.13971240000000001,8.88,0.15,84.29,0.28,0.067,0.054,125.4,61.85,5737,62,4.34,0.1,-0.39,0.04,168.2267358,-34.4069371,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
TOI-1203.01,TOI1203.01;TOI1203,25.502672,2.95E-05,2458553.0711,0.0012,6.153,0.0495,0.5583759,0.032116,0.02269,0.00028,0.5148360999999999,29.77,0.505,89.22,0.14500000000000002,0.032,0.0285,186.4,104,5737,62,4.34,0.1,-0.39,0.04,168.2267358,-34.4069371,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-122 b",TOI122b;TOI122,5.07803,1.5E-05,2458425.602564,0.0006315,1.2100353,0.2777736,5.6000000000000005,0.45,0.075,0.003,5.625,25.2,1.5,88.4,0.5,0,,,,3403,100,4.88,0.05,,,332.9482355,-58.946085,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1221 b",TOI1221b;TOI1221,91.68278,0.000365,2458404.1791,0.0032500000000000003,8.12,1.075,0.72,0.035,0.02679,0.000615,0.7177041000000001,83.7,4.35,89.75,0.12,0.21,,,,5592,50,4.38,0.1,0.06,0.08,107.9210254,-65.5088568,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1224 b",TOI1224b;TOI1224,4.1782745,2.1499999999999997E-06,2458327.70236,0.000545,1.675904,0.1498673,2.2800000000000002,0.12,0.0478,0.0012499999999999998,2.2848400000000004,18.9,1.32,89.19,0.68,,,,,3326,66,4.893,0.382128,,,37.1978356,-80.8991053,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1224 c",TOI1224c;TOI1224,17.945466,1.2E-05,2458329.859704,0.000825,3.0740072,0.1183716,5.4806849,0.3242178,0.065,0.001,4.2250000000000005,,,,,0,,90,,3326,66,4.893,0.382128,,,37.1978356,-80.8991053,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1226 b",TOI1226b;TOI1226,3.92880881576,1.4200474999999999E-05,2459287.07794236,0.00174525,1.7153279,0.09769855,0.4859763,0.0358571,0.02231446,0.0014904699999999998,0.4979351250916001,15.603988,3.6412225,88.20342,1.921385,,,,,5434.91,,4.4138,,0.129,0.1,103.7548364,-69.8671293,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1227 b",TOI1227b;TOI1227,27.36397,0.00011,2458617.4621,0.0016,4.831,0.11049999999999999,20.6906684,1.5114946000000002,0.1568,0.00685,24.58624,34.01,0.985,88.571,0.0775,,,,,3072,74,4.438,,,,186.7673635,-72.4518501,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
TOI-1230.01,TOI1230.01;TOI1230,25.05713123288,0.00016394543,2458620.316686,0.00625953,7.5424225,0.4529238,0.533486,0.030729,0.02309731586137229,,0.533486,,,,,,,,,5696,188,4.26563,0.273635,,,118.1295936,-83.8250629,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1231 b",TOI1231b;TOI1231,24.245586,6.500000000000001E-05,2458685.1163,0.00048499999999999997,3.24,0.035,4.92,0.255,0.0701,0.0018,4.914009999999999,58.1,2,89.73,0.18,0.087,0.0905,176,85.5,3553,51.5,4.767,0.034,0.041,0.066,156.74726,-52.4678724,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1232 b",TOI1232b;TOI1232,14.256,0.001,2460938.773643,0.00152905,4.7250029,0.0719222,7.899694,0.1436672,0.0914,0.0001,8.353959999999999,20,0.7,89.44,0.395,0.065,0.0165,97.4,10.05,5823,161,4.403,0.02,0.18,0.05,116.501399,-61.8797935,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
TOI-1233.01,TOI1233.01;HD108236,14.175685,9.15E-05,2458769.79682,0.0009,3.85,0.155,0.705,0.0325,0.02805,0.00095,0.7868025,27.39,0.8,89.06,0.20500000000000002,0.055,0.036500000000000005,151,39.5,5660,61,4.49,0.11,-0.28,0.04,186.5740627,-51.3630519,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1235 b",TOI1235b;TOI1235,3.444714,9E-05,2458683.6145,0.0045,2.094,0.106,0.645,0.0465,0.02508,0.000845,0.6290064000000001,13.29,0.36,88.9,0.595,0.049,0.0535,78,44.099999999999994,3997,51,4.64,0.04,0.33,0.16,152.2182549,69.2766204,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1238 b",TOI1238b;TOI1238,0.764597,1.2E-05,2458684.102,0.0025,1.09,0.065,0.36634,0.042685,0.019,0.001,0.361,5.19,0.165,86.51,2.045,0.25,,,,4089,54,4.63,0.06,0.31,0.19,201.3823387,68.8360678,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1238 c",TOI1238c;TOI1238,3.294736,3.5E-05,2458707.352,0.0015,1.75,0.06,1.11342,0.08510500000000001,0.033,0.001,1.0890000000000002,13.73,0.44999999999999996,88.38,0.52,0.15,,,,4089,54,4.63,0.06,0.31,0.19,201.3823387,68.8360678,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1243 b",TOI1243b;TOI1243,4.6594779,4.35E-06,2459369.83103,0.00027499999999999996,0.9011821,0.1900315,1.7251706,0.1377333,0.0418,0.0009500000000000001,1.7472399999999997,25.5,2.0999999999999996,88.24,0.24000000000000002,,,,,3515,79,4.73,0.12,-0.2,0.16,135.7326412,71.6364158,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1244 b",TOI1244b;TOI1244,6.400316483,5.916000000000001E-06,2459913.8083,0.0007149999999999999,2.2098,0.0393,1.0266019,0.0350295,0.0311,0.0017000000000000001,0.9672099999999999,20.732151,4.1347179999999994,88.74831,1.30926,0,,90,,4599,123,4.595,0.0285,0.034,0.0865,256.279559,69.519093,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1246 b",TOI1246b;TOI1246,4.30744,2E-05,2458686.5658,0.001,2.3379196,0.0773344,1.0948419,0.0299933,0.031,0.001,0.961,13.4,0.5,87.9,0.4,,,,,5151,100,4.4,0.1,0.17,0.06,251.1158702,70.4299917,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1246 c",TOI1246c;TOI1246,5.904137,1.4E-05,2458683.4663,0.0018,2.8928243,0.071601,0.7739266,0.031268,0.02598295,0.0010572,0.6751136907025,16.6,0.6,89.3,0.5,0,,90,,5213,69,4.51,0.0275,0.168,0.0575,251.1158702,70.4299917,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1246 d",TOI1246d;TOI1246,18.654874,5.5E-05,2458688.975,0.002,3.9484217,0.08786795,1.4954449,0.148615,0.03637464,0.00117941,1.3231144351295998,35.7,1.2,89.5,0.2,0,,90,,5213,69,4.51,0.0275,0.168,0.0575,251.1158702,70.4299917,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1246 e",TOI1246e;TOI1246,37.92548,0.00016,2458700.6958,0.0035,3.5440768,0.14008245,1.3707889,0.07883219999999999,0.03725226,0.00225588,1.3877308751076,57.3,2,89.3,0.1,0,,90,,5213,69,4.51,0.0275,0.168,0.0575,251.1158702,70.4299917,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1248 b",TOI1248b;TOI1248,4.3601561,1.1E-06,2458687.12116,0.00016,2.3141338,0.013015599999999999,5.5922909,0.028348,0.07186602,0.000584495,5.1647248306404,,,,,0,,90,,5205,59,4.515,0.022,0.223,0.0565,259.0235918,63.1056072,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1249 b",TOI1249b;TOI1249,13.079151,5.4E-05,2458694.3804,0.0021,3.1451019,0.20175135,1.143,0.0625902,0.03064683,0.0022504450000000002,0.9392281890488999,,,,,0,,90,,5497,68,4.457,0.023,0.297,0.057999999999999996,200.5615762,66.3085331,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-125 b",TOI125b;TOI125,4.65382,0.00031999999999999997,2458355.35529,0.001,2.9616,0.0576,0.8699999999999999,0.0415,0.0295,0.0007,0.87025,13.16,0.27,88.92,0.655,0.194,0.0385,-37,13,5320,39,4.516,0.024,-0.02,0.03,23.5934253,-66.6763495,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-125 c",TOI125c;TOI125,9.15059,0.00076,2458361.9085,0.0013,2.9544,0.0672,0.891,0.0585,0.02985,0.00099,0.8910225,20.66,0.42,88.54,0.3,0.066,0.0585,70,105,5320,39,4.516,0.024,-0.02,0.03,23.5934253,-66.6763495,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-125 d",TOI125d;TOI125,19.98,0.0053,2458342.8516,0.0039,3.1128,0.1524,1,0.11499999999999999,0.0317,0.0018,1.00489,34.77,0.7,88.795,0.14,0.168,0.075,46,33.5,5320,39,4.516,0.024,-0.02,0.03,23.5934253,-66.6763495,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1259 A b",TOI1259Ab;TOI1259A,3.4779792,1E-07,2458686.70048,4E-05,2.5103489,0.0042163,27.021693199999998,0.0352207,0.145,0.004,21.025,12.27,0.055,89.5,0.25,0,,,,4775,100,4.605,0.013,-0.5,0.5,282.1001665,79.2564761,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1260 b",TOI1260b;TOI1260,3.127463,5E-06,2459065.564269,0.000396,2.06,0.02,1.082,0.037000000000000005,0.0329,0.0006,1.08241,11.73,0.35,89.03,0.61,0,,0,,4227,85,4.57,0.05,-0.1,0.07,157.1440712,65.8541986,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1260 c",TOI1260c;TOI1260,7.493134,2E-05,2459068.270505,0.000577,1.97,0.03,1.421,0.05499999999999999,0.0377,0.0007,1.4212899999999997,20.99,0.63,87.97,0.11,0,,0,,4227,85,4.57,0.05,-0.1,0.07,157.1440712,65.8541986,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1260 d",TOI1260d;TOI1260,16.608164,8.3E-05,2459062.017406,0.001309,3.19,0.07,1.8079999999999998,0.078,0.0425,0.0009,1.8062500000000004,35.69,1.06,89.14,0.1,0,,0,,4227,85,4.57,0.05,-0.1,0.07,157.1440712,65.8541986,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1266 b",TOI1266b;TOI1266,10.8945,0.000245,2458691.0068,0.0017,2.1288,0.03,3.1683854,0.08303400000000001,0.0545,0.0007,2.9702499999999996,35.97,1.205,89.13,0.08,0.039,0.030000000000000002,0,,3563,77,4.826,0.0205,-0.109,0.092,197.9965833,65.8336973,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1266 c",TOI1266c;TOI1266,18.8027,0.0012100000000000001,2458689.9588,0.0027,1.951,0.0775,1.6867881000000002,0.1116793,0.0429,0.001,1.84041,51.63,1.7149999999999999,89.17,0.04,0.071,,0,,3563,77,4.826,0.0205,-0.109,0.092,197.9965833,65.8336973,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1268 b",TOI1268b;TOI1268,8.1577094,4.5E-06,2458711.7477,0.00021,4.001,0.0245,8.186,0.1985,0.091,0.001,8.281,16.62,0.905,88.63,0.31,0.105,0.0395,-40.6,20.1,5300,100,4.55,0.1,0.36,0.06,198.3885831,62.3053799,BJD-TDB,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1269 b",TOI1269b;TOI1269,4.2529913,6.8E-06,2458686.60586,0.00092,2.6216334,0.0599689,0.758585,0.0260584,0.02583749,0.0011236800000000002,0.6675758895001,,,,,0,,90,,5499,61.5,4.531,0.02,-0.049,0.0575,249.6966397,64.559181,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1269 c",TOI1269c;TOI1269,9.23786144195,3.978291E-05,2459711.38309896,0.00227224,2.7438438,0.14214095,0.66,0.0009427999999999999,0.0239953,0.0017608300000000001,0.5757744220900001,23.005496,5.090574999999999,88.74605,1.231335,,,,,5554.02,,4.5315,,-0.049,0.0575,249.6966397,64.559181,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1272 b",TOI1272b;TOI1272,3.31599,1.8E-05,2458713.02552,0.00036,1.5708493,0.053939799999999996,2.7700000000000005,0.0048691,0.04774732,0.002095835,2.2798065671824,,,,,0.35,0.055,141,5,5065,51,4.582,0.010499999999999999,0.182,0.055,199.1962036,49.8610591,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1273 b",TOI1273b;TOI1273,4.631296,3E-06,2458712.3468,0.0004,1.435,0.232,4.859999999999999,0.0777533,0.096,0.021,9.216000000000001,,,,,0.055,0.032,110,140,5690,40,4.37,0.03,0.07,0.04,214.1208564,58.3902534,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1278 b",TOI1278b;TOI1278,14.47567,0.00021,2458711.9595,0.0013,1.6182484,0.098467,9.6185799,0.4476981,0.0980743590343572,,9.6185799,,,88.3,0.1,0.013,0.004,246,10.5,3799,42,4.68,0.1,-0.01,0.28,320.4784442,35.648625,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1279 b",TOI1279b;TOI1279,9.61419,4E-05,2458717.4814,0.0022,2.7649671,0.10009295,0.9336533,0.057701999999999996,0.02895831,0.00124762,0.8385837180561001,,,,,0,,90,,5457,67.5,4.529,0.022,-0.079,0.057499999999999996,185.0628734,56.2014094,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
TOI-128.01,TOI128.01;TOI128,4.9404681,,2460175.867159,0.0012993,1.966,,0.45499999999999996,0.017088,0.01798811,,0.3235721013721001,10.244862,,,,,,,,6086,,4.26269,,,,79.5209381,-80.964384,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1288 b",TOI1288b;TOI1288,2.6998279,4.9E-06,2458712.35877,0.00025,2.3792512,0.0139148,2.798,0.0385565,0.0475339,0.000554,2.25947164921,8.5,0.4,89.5,0.35,0,,90,,5388,67,4.453,0.0235,0.257,0.058,313.1670294,65.6087833,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1291 b",TOI1291b;TOI1291,7.1620097551,2.0109069999999998E-05,2459777.40118683,0.001719385,8.0974658,0.07759540000000001,0.8,0.00017079999999999998,0.02856919,0.000418565,0.8161986172561,6.835599,0.181101,88.38393,1.144785,,,,,6139.95,,4.0959,,,,245.8180089,62.9251213,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1294 b",TOI1294b;TOI1294,3.915292,1.5E-05,2459393.00711,0.00066,3.0331397,0.04968915,3.35,0.000534,0.05962695,0.000805615,3.5553731663024997,,,,,0,,90,,5718,68,4.119,0.026,0.283,0.0595,223.0926408,70.4765573,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1295 b",TOI1295b;TOI1295,3.1968838,5E-07,2459913.37999,0.0002,6.2,0.25,7.9589807,0.022667899999999998,0.0892131195508822,,7.9589807,,,,,0.024,0.02,80,40,6280,50,4.1,0.08,0.26,0.06,256.6722026,67.8715032,JD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
"TOI-1296 b",TOI1296b;TOI1296,3.9443736,1.6E-06,2458930.75531,0.00022,4.8636539,0.01447375,6.7324885000000005,0.0202316,0.07598936,0.00042568,5.774382833209601,6.44,0.28500000000000003,88.81,0.9099999999999999,0,,0.6,52,5567,75,4.035,0.0195,0.405,0.0385,256.7706392,70.2384806,BJD,"NASA Exoplanet Archive PSCompPars TAP export","Generated 2026-06-09 19:59:12 UTC with tools/build_exoplanet_catalog_from_nasa.py; pl_trandep converted from percent to ppt; model_depth_ppt uses Rp/Rs^2 when Rp/Rs is available."
