planet_name,aliases,period_days,period_err_days,t0_bjd_tdb,t0_err_days,duration_hours,duration_err_hours,depth_ppt,depth_err_ppt,rp_rs,rp_rs_err,model_depth_ppt,a_rs,a_rs_err,inclination_deg,inclination_err_deg,ecc,ecc_err,omega_deg,omega_err_deg,stellar_teff_k,stellar_teff_err_k,stellar_logg,stellar_logg_err,stellar_feh,stellar_feh_err,ra_deg,dec_deg,time_reference,source,notes,catalogue_type,depth_source,rprs_source,geometry_source,stellar_source,exoclock_priority,exoclock_total_observations,exoclock_recent_observations,exoclock_current_oc_min,exoclock_min_telescope_inches,v_mag,r_mag,gaia_g_mag
WASP-3b,WASP3b,1.84683512,5.2e-08,2457381.353164,6.1e-05,2.8,,12.502510953801282,,0.10538,,12.502510953801282,5.0,,84.15,,0.0,,90.0,,6400.0,,4.25,,,,278.63177291666665,35.66152472222222,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,187.0,,0.3,5.0,10.63,10.52,10.453
WASP-41b,WASP41b,3.05240178,1.4e-07,2457394.679231,5.8e-05,2.61,,22.74477750353121,,0.1365,,22.74477750353121,9.96,,88.7,,0.0,,90.0,,5450.0,,4.5,,,,190.61872875,-30.639868611111112,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,57.0,,-1.18,5.0,11.63,11.39,11.282
WASP-42b,WASP42b,4.98168168,2.5e-07,2457174.961996,6.7e-05,2.9,,19.499092418922782,,0.1293,,19.499092418922782,13.5,,88.0,,0.0,,90.0,,5200.0,,4.52,,,,192.98149166666664,-42.073637222222224,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,25.0,,2.24,5.24,12.57,11.708,11.969
WASP-43b,WASP43b,0.813474057,1.4e-08,2457650.409087,2.7e-05,1.23,,27.010844150820002,,0.1594,,27.010844150820002,4.867,,82.11,,0.0,,90.0,,4400.0,,4.64,,,,154.90837041666666,-9.806278611111113,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,336.0,,-0.082,5.85,12.4,12.08,11.907
WASP-44b,WASP44b,2.42381135,1.7e-07,2456515.396464,9.7e-05,2.24,,17.772701657474688,,0.126,,17.772701657474688,8.1,,86.0,,0.0,,90.0,,5410.0,,4.48,,,,3.9032058333333333,-11.938135,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,medium,49.0,,-2.05,8.38,12.9,13.17,12.896
WASP-45b,WASP45b,3.12607676,5e-07,2458929.9716,0.00018,1.74,,11.246577017227533,,0.1163,,11.246577017227533,9.5,,84.69,,0.0,,90.0,,5140.0,,4.45,,,,5.237475,-35.998263055555555,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,42.0,,-0.57,7.21,11.8,12.2,12.049
WASP-46b,WASP46b,1.430371864,9.2e-08,2458164.37754,0.00011,1.65,,19.98663151111424,,0.1407,,19.98663151111424,5.85,,82.8,,0.0,,90.0,,5620.0,,4.49,,,,318.736915,-55.87179444444445,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,88.0,,1.09,8.07,12.9,13.06,12.852
WASP-47b,WASP47b,4.15915063,3.9e-07,2457590.21306,0.00011,3.57,,12.820791229996242,,0.10193,,12.820791229996242,9.7,,88.98,,0.0,,90.0,,5350.0,,4.35,,,,331.2030258333333,-12.01888888888889,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,medium,37.0,,1.01,5.41,11.99,11.82,11.789
WASP-48b,WASP48b,2.14363676,1.4e-07,2458892.97779,8.4e-05,3.11,,9.797542125310033,,0.0958,,9.797542125310033,4.7,,82.0,,0.0,,90.0,,5920.0,,4.03,,,,291.16233958333333,55.4731475,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,168.0,,0.04,6.08,11.65,11.61,11.523
WASP-49b,WASP49b,2.78173721,1.9e-07,2457519.46561,0.00011,2.16,,13.193503370408145,,0.116,,13.193503370408145,8.01,,84.48,,0.0,,90.0,,5600.0,,4.43,,,,91.0894725,-16.965307777777777,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,medium,42.0,,3.19,5.0,11.35,11.057,11.291
WASP-4b,WASP4b,1.338231335,2.1e-08,2456076.176644,1.8e-05,2.17,,28.479430778403646,,0.152,,28.479430778403646,5.451,,89.1,,0.0,,90.0,,5500.0,,4.3,,,,353.5628575,-42.0614025,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,medium,156.0,,1.07,5.54,12.48,11.9,12.316
WASP-50b,WASP50b,1.9550929,1.5e-07,2458684.806211,8.5e-05,1.81,,20.618265842884398,,0.1404,,20.618265842884398,7.53,,84.74,,0.009,,90.0,,5400.0,,4.54,,,,43.68805916666666,-10.898062777777778,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,77.0,,0.1,5.08,11.44,11.599,11.552
WASP-52b,WASP52b,1.749781004,8.5e-08,2457058.773584,5.5e-05,1.82,,29.98153824564598,,0.1646,,29.98153824564598,7.38,,85.35,,0.0,,90.0,,5000.0,,4.58,,,,348.49482291666664,8.761269722222222,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,181.0,,-0.23,5.76,12.0,12.03,11.954
WASP-53b,WASP53b,3.30984276,2.2e-07,2457386.6591,0.0001,2.26,,20.708466080203046,,0.1353,,20.708466080203046,11.05,,87.08,,0.0,,90.0,,4953.0,,4.55,,,,31.909205416666666,-20.661878055555555,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,28.0,,0.92,6.55,12.6,12.44,12.347
WASP-54b,WASP54b,3.69359938,7.1e-07,2459296.90287,0.00015,4.47,,9.834021860021135,,0.0927,,9.834021860021135,5.87,,85.0,,0.07,,90.0,,6100.0,,4.0,,,,205.45429208333334,-0.12806472222222223,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,medium,26.0,,0.46,5.0,10.41,10.0,10.244
WASP-55b,WASP55b,4.46562934,4.6e-07,2457381.2917,0.0001,3.56,,18.704064529177945,,0.1246,,18.704064529177945,10.66,,89.0,,0.0,,90.0,,5960.0,,4.39,,,,203.75814041666666,-17.503479444444444,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,32.0,,0.43,5.02,11.75,11.555,11.775
WASP-56b,WASP56b,4.61705922,6.8e-07,2456441.82702,0.00021,3.63,,12.302396544352945,,0.1009,,12.302396544352945,10.39,,88.5,,0.0,,90.0,,5600.0,,4.35,,,,183.36621166666666,23.05567472222222,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,51.0,,-0.16,5.0,11.48,10.7,12.003
WASP-57b,WASP57b,2.83891814,3.2e-07,2456524.131678,9.8e-05,2.33,,15.272650595084759,,0.1182,,15.272650595084759,8.75,,86.0,,0.0,,90.0,,5600.0,,4.57,,,,223.820095,-2.057666388888889,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,48.0,,-0.78,7.63,13.04,12.9,12.729
WASP-58b,WASP58b,5.01721382,8.4e-07,2459298.04882,0.00012,3.8,,16.56876025933396,,0.12,,16.56876025933396,10.3,,87.4,,0.0,,90.0,,5800.0,,4.27,,,,274.7010541666667,45.172016388888885,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,56.0,,1.2,5.0,11.66,11.423,11.635
WASP-59b,WASP59b,7.9195883,1.3e-06,2459695.71571,0.00015,2.46,,21.18638866481848,,0.13,,21.18638866481848,24.4,,89.27,,0.1,,90.0,,4650.0,,4.72,,,,349.6231145833333,24.889287777777778,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,80.0,,-0.3,6.41,12.78,12.37,12.314
WASP-5b,WASP5b,1.628429917,4.5e-08,2456678.225383,6.2e-05,2.41,,14.310795693368572,,0.1108,,14.310795693368572,5.37,,85.6,,0.0,,90.0,,5880.0,,4.4,,,,359.34898541666666,-41.27715138888889,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,medium,84.0,,0.33,5.41,12.3,11.82,11.996
WASP-60b,WASP60b,4.30500416,8.8e-07,2458906.90446,0.00025,3.34,,6.984562787514137,,0.077,,6.984562787514137,10.0,,87.9,,0.0,,90.0,,5900.0,,4.35,,,,356.66656125,31.155936666666666,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,48.0,,2.2,8.86,12.18,11.792,12.02
WASP-61b,WASP61b,3.85589724,5.1e-07,2457513.70875,0.00023,4.06,,10.590673160731367,,0.0938,,10.590673160731367,7.93,,89.3,,0.0,,90.0,,6320.0,,4.26,,,,75.29966125,-26.054157222222223,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,25.0,,-0.36,5.79,12.49,11.879,12.07
WASP-62b,WASP62b,4.41193826,1.7e-07,2459089.34399,2.4e-05,3.81,,14.555885610685992,,0.1109,,14.555885610685992,9.52,,88.3,,0.0,,90.0,,6280.0,,4.32,,,,87.13997375,-63.988440555555556,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,medium,164.0,,-0.5,5.0,10.21,9.93,10.072
WASP-63b,WASP63b,4.37808197,6.9e-07,2458618.55188,0.00018,5.43,,7.3960479661672185,,0.078,,7.3960479661672185,6.49,,87.8,,0.0,,90.0,,5570.0,,4.01,,,,94.3364525,-38.323265000000006,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,27.0,,0.0,5.78,11.15,10.684,10.919
WASP-64b,WASP64b,1.573290335,7.7e-08,2457429.644774,8.4e-05,2.42,,18.360557776506027,,0.1234,,18.360557776506027,5.39,,86.6,,0.0,,90.0,,5400.0,,4.39,,,,101.11502166666666,-32.85838277777778,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,92.0,,-0.98,6.25,12.29,12.292,12.526
WASP-65b,WASP65b,2.31142053,1.5e-07,2458877.458483,8.9e-05,2.75,,15.671635403045725,,0.1131,,15.671635403045725,7.11,,88.8,,0.0,,90.0,,5600.0,,4.4,,,,133.3242858333333,8.523003055555556,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,122.0,,0.78,5.32,12.45,11.76,11.751
WASP-66b,WASP66b,4.08605134,6.2e-07,2458074.27406,0.00027,4.54,,7.578875531665141,,0.0817,,7.578875531665141,6.71,,85.9,,0.0,,90.0,,6580.0,,4.07,,,,158.22496958333332,-34.989848888888886,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,25.0,,2.57,6.94,11.6,11.4,11.59
WASP-67b,WASP67b,4.61441621,5.3e-07,2456724.18524,0.00012,1.75,,10.636236094934915,,0.1345,,10.636236094934915,12.83,,85.8,,0.0,,90.0,,5240.0,,4.5,,,,295.74384041666667,-19.94958972222222,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,low,23.0,,-3.13,6.48,12.54,11.66,11.914
WASP-68b,WASP68b,5.0843153,1.9e-06,2456852.93247,0.00054,5.14,,6.755886206876394,,0.075,,6.755886206876394,7.9,,88.1,,0.0,,90.0,,5911.0,,4.09,,,,305.0957745833333,-19.314700277777778,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,alert,7.0,,10.49,5.7,10.67,10.181,10.409
WASP-69b,WASP69b,3.8681384,4.2e-07,2458924.57637,0.00015,2.24,,18.749253836504277,,0.1336,,18.749253836504277,11.95,,86.71,,0.0,,90.0,,4715.0,,4.54,,,,315.0258204166667,-5.094454722222222,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,medium,36.0,,-0.52,5.0,9.87,9.22,9.485
WASP-6b,WASP6b,3.36100218,1e-07,2456239.963197,5.8e-05,2.61,,25.29767950542339,,0.1446,,25.29767950542339,10.9,,88.5,,0.054,,90.0,,5450.0,,4.5,,,,348.1572366666667,-22.673965833333334,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,medium,53.0,,0.99,5.28,11.91,11.735,11.976
WASP-70Ab,WASP70Ab,3.71301737,9.3e-07,2456527.37691,0.00038,3.35,,11.283003368503742,,0.0985,,11.283003368503742,8.58,,87.1,,0.0,,90.0,,5763.0,,4.31,,,,315.47700000000003,-13.433252777777778,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,9.0,,2.9,5.0,10.79,11.12,11.032
WASP-71b,WASP71b,2.90368293,4.9e-07,2459159.38886,0.0002,5.07,,5.199488272411679,,0.0666,,5.199488272411679,4.4,,84.9,,0.0,,90.0,,6059.0,,3.92,,,,29.26335,0.758855,BJD_TDB,ExoClock planets_json pure,Generated 2026-06-23 19:18:05 UTC with tools/build_exoplanet_catalog_from_exoclock.py; pure ExoClock row; no NASA supplement applied by default; all depths are stored in relative-flux ppt for ExoPhotoCurve. Depth source: ExoClock:depth_r_mmag converted mmag to flux ppt. Rp/Rs source: ExoClock:rp_over_rs. Geometry source: ExoClock JSON.,ExoClock pure,ExoClock:depth_r_mmag converted mmag to flux ppt,ExoClock:rp_over_rs,ExoClock JSON,ExoClock JSON,high,29.0,,-3.74,7.7,10.56,10.356,10.568
